feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,Class
33.0,0.3174506577,243.37883764613,544.21162526174,73468.8777799028,27362073.2,50,3,10.3446,163866.7,0.499523958161944,0.773530636445558,8.37273019557175,143.149038512292,596.383950024296,0.812980457454366,537.436417822907,3.82776148168382,10814662.435365,888.606630916165,8.69238684204833,0
36.15,0.120691374,92.53005336182,206.90348927887,47201.9330976893,39043970.0,8,9,8.6604,163866.7,0.10885770559064,0.976857345866227,4.13061873385659,612.175184181804,846.362453056986,1.82808968266232,379.132130977125,3.57454612424774,10815131.1654889,82.4032000214157,6.12503541629931,0
33.75,0.2521600206,193.32268247679,432.28265961062,39141.2714439082,11643502.5,44,3,8.4364,163866.7,0.462699943687126,0.988423852103038,10.4372428721616,433.579559770675,861.438929344413,1.1152684019315,634.767154995976,4.77103279227342,10815312.3961726,1674.40478702689,6.01783808858652,0
34.35,0.2097375696,160.79880341658,359.55705514001,66066.4799876124,8283089.5,12,10,7.1092,163828.766666667,0.183121595817881,1.2038706710392,40.6834229389896,735.102207461306,1157.92230522622,2.06517350046033,336.98762432262,4.7002737852782,10812436.9980461,221.815879674603,4.47698431630713,0
29.25,1.0038671235,769.63146124627,1720.94826496905,68809.6829489326,32661683.6,106,2,7.2828,163866.7,0.383533967201984,1.20104503340467,12.5221007743448,119.50128682895,1153.8480118274,1.55484728060495,333.083545778259,5.48356577952018,10814387.8100758,692.970674226872,4.4927927654786,0
33.6,0.2640439563,202.43369980723,452.65551370562,15021.9509849256,34653222.8,22,6,6.7102,163866.7,0.123654377860541,1.37749284114754,6.86451975700021,615.527261989277,1417.24095620744,2.53503562382299,761.075606671208,5.10782534270906,10814965.821934,163.754993110748,3.65781131098022,0
30.15,0.7615110882,583.82516753835,1305.47276159088,102272.659332968,12914616.4,40,2,6.7606,163866.7,0.818559645958966,1.18538079430587,40.4907445671108,71.2207778117313,1131.34874200282,0.451659413083829,589.779322599208,7.11376273614417,10815489.4467362,1550.71871492817,4.5821414808159,0
29.55,0.9155376978,701.91223496597,1569.52347162253,43806.0905694867,24950438.8,32,4,8.526,163866.7,0.279491417376393,0.98562347482788,15.6049591479783,497.496698230068,857.78061332863,1.49131536298246,96.5181577393467,4.161619363463,10815520.4701473,1435.70706480988,6.04350333808946,0
24.075,4.9167285447,3769.49188437994,8428.84009410735,25661.1466450316,44349214.0,364,2,9.7244,163578.766666667,0.436512223950287,0.832041312581066,17.3315685730895,393.03519292018,665.314523905687,0.984574728496357,996.751767611511,3.94428380396933,10795844.3166972,522.82307944677,7.7918034459366,0
31.8,0.4588558059,351.78945129166,786.62512685554,34901.4759336794,3418899.05,102,2,5.3844,163866.7,0.492429844435819,1.85380089806974,1.12328248612626,236.173465013278,2212.60709616246,1.97596142145838,586.627379795692,9.13000369353999,10816804.6398281,1088.93631351855,2.34293743746512,1
31.5,0.5031253866,385.72946297444,862.51730013563,6718.22134430265,27482946.4,52,3,6.3476,163866.7,0.159917633210651,1.49672613934171,3.40696469432811,499.224433019848,1605.17794402534,2.6404837989047,481.231010674777,5.72906083566217,10814070.7577287,692.054483897962,3.22954848669299,0
29.1,1.0511779233,805.90307454909,1802.05405796774,36979.5472521887,48262424.0,84,3,9.156,163866.7,0.478223887032682,0.888413971778547,21.5983333518661,467.97235346576,734.061992956772,0.97346169669098,671.124383426624,4.33380669036687,10815068.2885986,179.108372256756,7.06207384354427,0
36.0,0.1263793833,96.89086042788,216.65455031537,12517.0763221716,19465836.6,28,2,7.9142,163866.7,0.103895888634451,1.09586672934423,8.62715605223989,217.892683138649,1005.64866502386,2.06222243151558,144.886042875652,3.99208516414746,10815071.9317989,127.181283924372,5.15488179947714,0
37.95,0.0694506366,53.2454881083,119.06053090554,50909.8023671038,41510557.2,14,8,8.5414,163866.7,0.049783706625964,0.987690383037586,18.6429746921232,149.213283475525,860.480249156029,1.97089093901943,942.119349814901,3.42164219530325,10815297.6602494,1691.07872195728,6.02454269587772,0
34.35,0.2097375696,160.79880341658,359.55705514001,19910.5267844362,15554028.0,26,5,8.7836,163866.7,0.31929144071264,0.951658936146874,6.16744463366002,288.317868616505,813.826193168627,1.36038500505071,897.938589100605,4.14320111348968,10815582.8381,1340.78965454515,6.36991048397709,0
40.65,0.0303163026,23.24249855466,51.97180673507,34385.9889761244,38816806.0,28,3,9.7958,163866.7,0.388447278836999,0.830728067890893,5.56563048470144,382.155305419396,663.740006081999,1.06687142197683,895.429356945438,3.80629301354488,10815273.9311976,1693.89370330159,7.81028708906777,0
44.1,0.0105117792,8.05903074553,18.02054057959,68777.7827247694,45863288.8,6,7,8.2264,163866.7,0.259454179001466,1.03775431384107,2.55806075927315,440.650267212411,926.726302984258,1.61385970271023,773.193027640686,4.31311322423499,10815743.0092357,1227.04082235055,5.59388460574217,0
26.55,2.2997267205,1763.12381912153,3942.46471230449,134238.791660471,31490174.8,192,2,6.7494,163866.7,0.850108631874826,1.19791953382273,21.0934597354405,699.520085348125,1149.34692634447,0.377071375439976,628.313091239506,7.31372819039577,10816040.8328738,1083.60620762603,4.51038749151907,1
31.95,0.4382038929,335.95631782422,751.22116412534,48962.7769144989,8305735.2,20,10,5.1086,163562.766666667,0.572780058708491,1.9677820159421,5.07227910970498,666.415755055616,2419.77591257027,1.76541900638307,443.728409089306,10.2131314380444,10794865.4678239,112.445705350046,2.14234713762962,1
37.05,0.0915537699,70.19122349662,156.95234716223,43314.2043669572,23432183.6,14,10,8.5568,163641.1,0.156892213476749,0.974354331106437,27.9996374773034,566.042362681936,843.111568826838,1.72512001911583,427.788101540688,3.71983569812046,10800916.5362025,1096.70571938831,6.14865243423639,0
30.6,0.6632484312,508.49046382593,1137.01924302508,15068.7719606261,20152721.4,30,8,4.6788,163866.7,0.510520389412988,2.38543584184064,4.77003973062262,566.737067379624,3229.69327441771,2.45200663458336,218.334711199018,11.8907232732315,10813658.1569215,469.384997007908,1.60510598361222,0
34.65,0.191282937,146.65025167125,327.91993165463,30806.8648644051,48331791.2,20,8,6.8922,163866.7,0.239557038060354,1.30768953004698,15.4332725951496,663.289666066923,1310.89117106161,2.08828892900541,922.537898772,5.34915400987296,10815637.4007613,1474.04767873307,3.95456168630824,0
34.95,0.174452112,133.74661911858,299.06653210989,49451.0664747246,16746521.4,16,9,11.2322,163866.7,0.701711472051229,0.693184901544915,7.1195237205556,826.550684861806,505.921703484477,0.434215118144108,441.303316586357,3.89268230739856,10815617.89661,993.277364760974,10.2466448153851,0
37.35,0.0834980304,64.01515665656,143.14224187441,18208.3963879382,2788728.95,40,9,5.761,163866.7,0.388217586792483,1.69913051329258,2.44127055203818,244.732628946337,1941.55535567204,2.18294614813098,527.680717232507,7.78391744066802,10815441.6464841,1678.91516409088,2.67002431058971,0
38.1,0.066324843,50.84904638257,113.7019243026,29813.6019893778,26554432.8,20,7,7.3402,163866.7,0.391092004592449,1.18875118118342,11.2109322008794,434.039447759574,1136.17730694858,1.52006420742278,760.478553873265,5.45708546986047,10815670.9794353,1394.90814499821,4.56266814017136,0
27.15,1.9128293697,1466.50251671342,3279.19931654561,41112.3723760238,30690786.0,194,3,8.701,163866.7,0.15204644163659,0.958969353371561,23.7764324810426,662.535947273485,823.221607366471,1.70763909866103,833.528042959754,3.64576486292782,10815208.6385296,1792.32106475261,6.29721080400682,1
36.6,0.1051177923,80.59030745484,180.20540579682,52267.1423561823,5485517.1,10,10,4.1426,163734.566666667,0.708652278307183,2.66992515318104,3.04070217365839,175.850935698212,3824.35587600012,1.63354088198624,109.740673738971,15.054513196445,10806240.5198003,61.8406255462065,1.35552238549042,0
39.15,0.0480481014,36.83687773517,82.36976269437,41807.7538790113,30357387.2,16,8,9.3758,163866.7,0.229795317653356,0.877981797757976,17.1299054975468,383.182189137876,721.170472872069,1.42007395246147,407.62749533485,3.56313508276319,10814591.0280618,832.063629488898,7.18831426826818,0
33.3,0.289518441,221.96413800317,496.32690114212,34415.3603813798,39152374.8,38,2,7.4718,163866.7,0.157099390292933,1.16838690911461,21.2889779591978,490.624137185728,1107.10724329512,2.06815147993957,355.359997608725,4.46140127453711,10814572.5868163,558.361147924708,4.68247320338243,0
32.25,0.3996467001,306.39580340563,685.12184443586,28040.4578795083,27779785.6,38,4,7.3514,163866.7,0.048961302861506,1.2030591567512,17.0031003732105,430.677954551715,1156.75169095905,2.40272720733612,388.961252415014,4.16447625160118,10814744.7290688,388.288412667516,4.48151495305097,0
39.75,0.0399646701,30.63958034054,68.51218444354,49971.3707924853,28282682.4,20,6,4.8104,163866.7,0.541260701448435,2.21901513474911,7.28732780128217,463.911850459479,2897.67761020264,2.13769383741924,30.9941375795587,11.2862667162568,10813489.5926066,580.281626659271,1.7890188962869,0
29.85,0.8349803043,640.15156656537,1431.42241874341,47276.8843069841,30226828.8,76,3,9.8546,163866.7,0.244038909092577,0.823886212801055,22.4545836393605,488.182592375081,655.557094168171,1.30793443244661,659.877294101711,3.38232346778515,10815071.470279,195.791973144097,7.90777805032819,0
39.45,0.0438203892,33.59563178233,75.12211641258,60291.1262319871,36903809.6,18,9,10.4594,163866.7,0.375131437378939,0.7685044424732,11.6754241741575,435.686716937496,590.580688944635,1.00844995930587,577.73417907561,3.48742224141389,10814912.9580268,480.8539011527,8.77780140299506,0
29.7,0.8743317135,670.32098043027,1498.88327898617,33000.0602328003,18914313.6,84,2,4.8748,163866.7,0.500776610064642,2.20156266488617,7.1949507197552,319.748369979022,2863.55972813775,2.30805031111115,427.059713532969,10.9033773850741,10817052.1236227,1165.72349797101,1.81033416172928,0
31.95,0.4382038929,335.95631782422,751.22116412534,31547.1477953722,17151395.8,58,2,5.9794,163866.7,0.291462635351139,1.59847054469119,18.3624639779493,596.734509305989,1771.60389061982,2.37840982512909,475.884188628978,6.81240444118759,10814031.8187703,648.622176268525,2.92616200915336,0
32.1,0.4184814687,320.83579274912,717.41064220198,54922.5815133033,23129660.4,50,4,8.183,163866.7,0.391311197031825,1.02720860841842,19.4787838124775,352.469302962537,912.636100873336,1.31302579433931,353.040051227344,4.71625056731408,10815587.6023612,1385.3823389044,5.68024867199449,0
37.65,0.0761511087,58.38251675372,130.54727615918,58206.2111645635,39598711.6,22,6,8.8088,163866.7,0.165786167727373,0.953333865172716,9.91852049235245,30.0625010439398,815.975651319757,1.67009702391212,676.051019623761,3.6675653297066,10814668.3273977,642.37925101236,6.35313074797687,0
31.05,0.5776652346,442.87667983217,990.3023617543,63258.206639562,33148959.2,60,3,9.6656,163866.7,0.6813260885515,0.817490615092244,23.9153563432061,86.3789064450877,647.93856837338,0.54707715695616,442.74053197266,4.53574538439199,10815646.4656149,1126.80646046988,8.00075848704947,0
35.1,0.1666004736,127.72702966363,285.60632089202,23927.1497061044,14040994.8,18,9,6.2048,163866.7,0.327114102906011,1.5148651579509,13.3564559625534,432.509850516495,1634.44621562131,2.14059594164686,674.298478383312,6.63431641988803,10816549.8405429,990.467098302465,3.17171648137065,0
30.15,0.7615110882,583.82516753835,1305.47276159088,60436.5996958914,16618273.0,30,10,5.4362,163631.766666667,0.679174884708817,1.70670976179465,7.61416256570705,515.422477788598,1954.56076798285,1.14986624780235,946.526235022995,9.45735175272672,10799932.3701725,1681.56753891837,2.65225828990214,0
36.3,0.1152593673,88.36551494472,197.59129828336,27446.2526930828,2117494.925,24,9,8.3958,163866.7,0.271460768119703,1.01012209343615,5.03141654331434,345.303147196061,889.959972148496,1.54541850552032,207.723600958401,4.23829102228955,10815233.968754,1764.95219869716,5.82498108031202,0
30.3,0.7272374433,557.54870653184,1246.71680857234,9921.55098586088,28831516.0,62,2,5.292,163853.366666667,0.391971351141326,1.95838629193972,6.5221944666848,291.304176127215,2402.46577442991,2.50058543916606,863.086873464633,8.99585812239835,10813908.0241845,169.261660434033,2.15778308068931,0
40.65,0.0303163026,23.24249855466,51.97180673507,27491.9643920912,2912609.875,14,11,5.11,163747.3,0.514534352784351,2.01486875663025,0.901260326933256,803.855918424949,2507.1470809123,2.0541140864834,170.290163128611,10.0702402292858,10807447.0443805,1750.95333223457,2.0676888242686,0
29.7,0.8743317135,670.32098043027,1498.88327898617,87789.8105494084,41870670.8,42,2,5.3186,163866.7,0.503326113871086,1.80385892973556,28.609409810607,563.580534030977,2123.79955061927,1.88145221178622,824.867213363156,8.94890117487634,10814134.2027102,493.727930659907,2.44090832324002,0
31.2,0.5516660163,422.94394576169,945.73141339499,63722.2228408721,13255642.4,56,3,5.0806,163866.7,0.709798063844691,1.86572148417683,6.04470280050067,592.75307103152,2233.98312079814,1.13701557277282,522.425573935376,10.5270230383527,10815044.6875373,69.2255005291645,2.32051887578627,0
31.8,0.4588558059,351.78945129166,786.62512685554,47393.1422080769,19358283.0,104,4,8.6688,163866.7,0.188407738957141,0.964138619607315,21.8575864202959,131.845943326945,829.886858750345,1.64322362871627,882.632801558415,3.781106329997,10815065.2108677,162.068382485783,6.2466346410234,0
32.25,0.3996467001,306.39580340563,685.12184443586,33467.6900959947,4944695.35,32,2,5.2948,163866.7,0.504637783486486,1.89836471768047,3.96055005133008,116.67838609896,2292.86850606242,1.97479412403262,50.4843139208573,9.42595922749697,10816040.356952,1441.09684767478,2.26092337449502,1
32.55,0.3644821224,279.43629383908,624.83854840493,95576.4155840599,50019793.6,36,3,10.0702,163866.7,0.467013996114709,0.798752953216139,12.8889581687392,246.405755067272,625.789661343545,0.894020703715113,483.045877271268,3.86687981395991,10814686.5313451,809.046381701115,8.28393359658605,0
27.75,1.5910221699,1219.78366363301,2727.51918972733,74766.199834515,18184801.6,28,3,4.9042,163866.7,0.652952427555784,2.03167269683131,6.50960218531726,407.666381760628,2538.57667281768,1.48068286261665,420.3516205,11.0822524435462,10815356.5629797,1740.29867930128,2.04208919726898,0
37.5,0.07974,61.134,136.69977973637,37431.2108704765,13046594.4,20,9,8.8998,163866.7,0.202368057603782,0.931137296641496,24.1299194958043,2.16091932979062,787.644514125889,1.55968018617121,403.113537935131,3.6945801509934,10815315.064777,1659.31129063143,6.58164934437853,0
36.6,0.1051177923,80.59030745484,180.20540579682,34437.8704604148,325689.328125,32,7,9.0076,163866.7,0.363321385022962,0.920822669113582,1.71330910643428,795.715668877867,774.593185794176,1.23116301338246,165.06488577231,4.14274488083435,10815551.1419782,1357.70643882627,6.69254531936651,0
32.55,0.3644821224,279.43629383908,624.83854840493,54147.7209166148,7717970.4,30,11,5.9612,163666.566666667,0.591029156866877,1.53744476447693,5.87532601181267,263.663590796745,1671.12505824847,1.32041717135734,683.050841624953,8.07219417627188,10802251.6296933,1648.28507791703,3.10210176935137,1
34.2,0.2196221967,168.37701754981,376.5024570902,51010.7577266485,4800116.3,24,9,6.9188,163866.7,0.454885616787419,1.27088698953033,17.2587077317916,354.808483112232,1255.94340319248,1.45483543260452,732.085135725869,6.10168416537882,10815931.0473016,1230.23265960448,4.12757452829706,0
37.05,0.0915537699,70.19122349662,156.95234716223,36630.3051430733,23478777.0,28,6,8.7108,163866.7,0.120992470306561,0.968219871145898,9.05567679379093,27.258811250247,835.161866005804,1.78725236998572,666.558521354447,3.58171171101394,10815647.1770642,1276.88395520295,6.2071799623619,0
40.7955,0.0289918701,22.22710047187,49.7013075979,22829.5841499185,20476810.2,6,8,8.5274,163866.7,0.345840444046713,0.986420173735552,2.75010846155526,14.30437728014,858.820864971128,1.35507998395185,825.740869373411,4.38096174330174,10814821.2395716,435.52024684911,6.03618311040251,0
34.35,0.2097375696,160.79880341658,359.55705514001,16123.0493385774,14284026.4,48,2,5.3298,163866.7,0.411585208371806,1.92446347076162,6.17140596132299,468.088885882778,2340.31424717561,2.37800382150296,979.034796490279,8.96459575895058,10817223.6686386,951.945228815975,2.21508714321432,0
41.1,0.0264043956,20.2433699807,45.26555137047,26311.189333069,24865450.4,14,8,8.4882,163866.7,0.279378084930299,0.996167634136252,1.7811471159429,587.035957695279,871.582114108841,1.50750647930761,234.130471366491,4.20576763210159,10815317.1584548,1670.5018158879,5.94780447657584,0
24.0,5.0312538648,3857.29462974532,8625.17300135515,50402.6424886978,33825652.0,218,2,5.1632,163866.7,0.679501982513164,1.83498416689211,13.0367931643395,248.647514700436,2179.00461743416,1.23502845397817,43.8244310860583,10.1701365023794,10814168.0728974,465.958072547122,2.37906792786163,0
33.75,0.2521600206,193.32268247679,432.28265961062,14696.1062494645,37574633.6,22,8,4.5472,163866.7,0.513651925765337,2.5340588746524,4.12379504020994,387.248684647867,3536.18290044351,2.58811277273735,606.317885450649,12.6577542155472,10813833.5036776,380.017372559709,1.46598751986211,0
35.7,0.138572238,106.23871586486,237.55699051592,22170.4174127743,19845569.8,24,4,8.4112,163866.7,0.204011793664656,1.01128749462238,2.63264699276788,408.682964375055,891.500567348015,1.69044312976105,985.52860932976,4.01808683202606,10814579.8574848,685.391820449553,5.81491497579308,0
33.7155,0.2548450668,195.38121798718,436.88568494598,100365.340424274,49767586.4,4,8,9.3982,163866.7,0.525966622244253,0.863993763268287,5.86967096860245,265.917735112777,704.004734606746,0.860079952120128,85.2016247452381,4.35080462709621,10815753.1973582,1031.5687696013,7.36358684135236,0
30.75,0.6333973344,485.60462301631,1085.84494725265,41640.3041253438,36195905.2,58,3,6.7046,163866.7,0.226371549679031,1.34053358839435,25.820502663849,426.146484922313,1360.5866920068,2.17785733744472,334.000407353237,5.42517443884669,10814458.6398544,536.563288870036,3.81012105325964,0
36.2385,0.1174562772,90.04981244755,201.35750199402,41553.2248047854,26418182.0,12,9,9.5984,163866.7,0.278510105803351,0.853411672750715,13.8652895654157,551.215689632193,691.110572334289,1.29302858470611,475.08117944163,3.6006149784737,10815292.9051996,1671.14071510871,7.50097047783622,0
31.8,0.4588558059,351.78945129166,786.62512685554,20239.5345821548,42209762.0,148,2,7.0434,163866.7,0.191449091132244,1.28181637029431,4.22648805179597,443.707309070518,1272.17948868652,2.17646896152637,186.98336864111,5.03982253297245,10815628.1985763,1471.2310241214,4.07489669979848,0
26.4,2.4081095019,1846.21728475067,4128.26734993724,78749.2551468802,27281186.8,102,2,4.872,163866.7,0.423492489180991,1.97433429736698,44.9427595076546,484.569456467396,2431.87195048002,2.39025895772924,34.0843970605637,9.27448514333328,10814237.8327586,389.343399162172,2.13169118504646,0
37.05,0.0915537699,70.19122349662,156.95234716223,16324.7877354874,24747074.8,24,9,7.3388,163866.7,0.225871596844651,1.20674785283375,8.25182621580059,741.545761820307,1162.07583618999,1.96177335548322,353.275347882266,4.88174912722915,10815078.4754237,104.53279789867,4.46098252674834,0
31.05,0.5776652346,442.87667983217,990.3023617543,37156.3926254172,46802518.0,46,6,4.2868,163866.7,0.537295600801842,2.70377492789426,22.7908468429115,449.208409910556,3897.31468003047,2.62720196251455,79.8165220410885,13.7164542972935,10815372.3178313,1757.14362490238,1.33014663315806,0
27.45,1.7445211188,1337.46619118534,2990.66532109821,37636.9859735058,46601665.6,46,3,8.4238,163866.7,0.468567732890618,0.989526706102704,10.9085113941654,350.629954999677,862.881083422955,1.10431948365782,154.134972458416,4.7955170716727,10815568.9838226,1382.65972822252,6.00778032986381,1
37.05,0.0915537699,70.19122349662,156.95234716223,21644.9937389187,8261548.4,28,5,8.5344,163866.7,0.2686218243431,0.98970127898704,3.56086593753299,50.5088659378863,863.109438477328,1.52007642332877,709.336596181485,4.14333691894069,10814831.2996027,421.912607412647,6.00619083617653,0
33.75,0.2521600206,193.32268247679,432.28265961062,46124.3240776097,26611765.6,24,3,8.302,163866.7,0.341695180749905,1.00338946586105,28.2628499796987,292.318338586,881.077223308571,1.38712585401833,940.580827256179,4.44260127551127,10815650.1374997,1300.84604409292,5.88370674313125,0
25.2,3.4807772463,2668.59588881712,5967.16181187135,55483.7350556386,36017640.4,156,2,4.1552,163866.7,0.79447654090423,2.43365192905832,2.16014596056963,454.065089874875,3328.1076407488,1.05036238165984,796.157950919685,14.4115332748909,10812468.4661157,806.473203861718,1.55764192736075,1
29.1,1.0511779233,805.90307454909,1802.05405796774,39908.2152679483,32096019.2,86,2,6.4106,163866.7,0.282230725448663,1.42390500930571,25.092797323751,419.091226030854,1489.46806243276,2.14627405767468,747.970026926307,6.02505668507175,10814481.3020737,475.196957321592,3.4804371646163,0
37.65,0.0761511087,58.38251675372,130.54727615918,9362.5970253885,3135061.65,26,7,7.3626,163866.7,0.173958830738464,1.20690229696572,2.39300330697938,158.243321615767,1162.29893358653,2.09359706759699,946.504711378946,4.67561691089275,10814923.1206538,235.744151870084,4.46012626373459,0
30.6,0.6632484312,508.49046382593,1137.01924302508,39938.5914519694,16722104.0,98,2,6.307,163866.7,0.370989378703095,1.45138528965717,22.2578831340365,17.5165307696917,1532.79383198901,1.91716720185573,225.671824099566,6.56645159453543,10816033.3508953,1267.61329295466,3.38205953847887,0
35.1,0.1666004736,127.72702966363,285.60632089202,58940.2422676513,45127518.8,20,6,6.0606,163866.7,0.344650192870289,1.57616370516212,6.70843938565107,497.755595608105,1734.64916959333,2.16917101838397,253.146728085285,6.99398313946659,10816663.9937089,972.619070957716,2.98850055150652,0
35.85,0.13233546,101.45718599931,226.86516470015,26033.1070628008,6703697.0,58,2,9.4668,163866.7,0.214761864508088,0.872678146571169,0.564096249951514,678.597094926494,714.645756846245,1.43904633746597,966.300128117624,3.49831723706604,10815729.5812454,1075.45571977281,7.25394358021121,0
26.55,2.2997267205,1763.12381912153,3942.46471230449,41666.407228544,6807947.3,414,2,7.7658,163866.7,0.0757756410166971,1.10526617118983,26.5049115649355,667.851811704028,1018.61480774624,2.14517922900509,103.65446319247,3.92376079855919,10815670.9881436,1348.14644424111,5.08926432305649,1
30.75,0.6333973344,485.60462301631,1085.84494725265,56154.0333268439,23786201.6,44,3,7.7966,163866.7,0.343302505162807,1.07206161217258,36.2468637202029,328.425604540122,973.059252411823,1.47844236755219,138.272053354185,4.75234006275698,10815505.5865648,1493.88252083987,5.3275275756856,0
31.8,0.4588558059,351.78945129166,786.62512685554,79340.409860837,43765876.0,54,2,8.918,163866.7,0.389132599017223,0.91260069796535,33.0084675149858,49.515145448599,764.241933463663,1.17070383465244,71.3624898143542,4.18348715211747,10815453.4121244,1477.2689113307,6.78319230208333,0
31.65,0.480481014,368.36877735078,823.69762694462,33113.970262631,10203876.9,124,2,5.9542,163866.7,0.485889254765312,1.58042699852771,4.96442152987594,689.21709104119,1741.69188682649,1.70628045420442,328.075369565299,7.74952033367596,10813735.1971798,826.971781035183,2.97641623022411,1
37.2,0.0874331715,67.03209804305,149.88832789864,12668.716283,12137378.4,26,6,7.8848,163866.7,0.0989365695358997,1.10196665291569,7.29966475795079,278.958495731642,1014.05695279232,2.08517789031984,679.461871011924,3.99627179588382,10815815.3466902,1206.34639221262,5.11213890474816,0
32.1,0.4184814687,320.83579274912,717.41064220198,68185.4130323875,30245336.8,22,10,7.6188,163751.166666667,0.372257891800631,1.0982065156064,37.7624983870368,566.290192570455,1008.87112592557,1.44771999402459,178.553014243752,4.97317444096358,10807187.3538048,379.197807396084,5.13841646052072,0
31.95,0.4382038929,335.95631782422,751.22116412534,70654.8611889972,49626858.4,34,2,7.21,163866.7,0.594286168127796,1.1871070522439,3.37119779677937,87.4775828513201,1133.82099895626,1.01141407711762,193.180525804714,6.24554156648205,10814230.663051,841.290328651849,4.57215028189823,1
25.2,3.4807772463,2668.59588881712,5967.16181187135,117886.187841035,22917447.0,130,2,7.7644,163866.7,0.266399468706981,1.00691912020289,69.8098429673332,130.098806244783,885.730398617222,1.55122044325487,370.1775829145,4.20803406822428,10814794.4724347,451.959577666729,5.85279675180294,0
31.2,0.5516660163,422.94394576169,945.73141339499,22736.1377355693,23943911.6,146,2,8.5386,163866.7,0.279244562205501,0.988246122687359,5.13669220510406,788.772621597734,861.206595581994,1.49579591029311,157.126897417705,4.17188797927597,10815243.4055956,1753.0235797715,6.01946156310694,1
30.0,0.7974,611.34,1366.99779736462,53409.1623019007,34351144.8,10,11,5.4712,163754.033333333,0.603538501611194,1.73434115265031,10.6580311283334,246.531312830922,2002.21846571297,1.44395893340393,668.400865311563,9.17757328357158,10807157.3441813,298.561682018428,2.58912805409275,0
37.35,0.0834980304,64.01515665656,143.14224187441,12098.7025246616,10901594.9,32,6,8.1592,163866.7,0.0948719332573657,1.05414120618364,6.42256414810167,328.70311825239,948.763249357974,2.00367886325617,140.020749996406,3.80869374712377,10815185.0124523,17.7863622604845,5.4639553160475,0
32.7,0.3480777246,266.85958888162,596.71618118702,12239.8587120866,33882464.0,20,7,7.0308,163866.7,0.0523832095748818,1.29057907675108,6.23865243860883,33.3953969481638,1285.24699893537,2.5682462452514,72.7159071799229,4.4820063783049,10815129.496546,55.5391866892952,4.03346594412915,0
30.3,0.7272374433,557.54870653184,1246.71680857234,36429.875000604,31154961.6,26,4,4.3694,163866.7,0.55739341937239,2.62453858638561,16.6738917200826,245.221791236324,3727.25505062512,2.43943990383525,689.252099962383,13.4885491069753,10814024.4731528,310.231957852674,1.39083586435293,0
27.3,1.8267378663,1400.49903084311,3131.61103538757,88440.4217400414,50311049.6,34,6,3.7674,163866.7,0.78353775807887,2.68597457615753,35.6586709268329,399.915521431215,3858.89103096232,1.22096536484625,1007.00623984728,15.8087723435956,10814467.4950521,186.931082098789,1.34339113450095,0
35.4,0.1519414377,116.48843553205,260.47606044214,96771.1774720289,40939141.6,30,9,10.311,163866.7,0.564655202494525,0.77327593825567,2.02764674700782,372.440404592953,596.089419851292,0.706947479187119,328.175834783101,3.99270372519338,10814697.4960162,831.297337613931,8.69668178524837,0
30.9,0.6048897582,463.74881471844,1036.97387419514,18406.2064772051,27575027.2,24,4,5.25,163866.7,0.417914325238132,1.9586752549995,12.3312764868436,101.318999856305,2402.99752560066,2.39424529563609,677.88685862893,9.16487121842569,10816542.3423346,1252.44383468949,2.15730559219123,0
32.25,0.3996467001,306.39580340563,685.12184443586,49658.3291247948,17610406.8,42,4,8.1004,163866.7,0.0950012083596941,1.03746361657498,32.9144335787227,314.554600544288,926.336936350561,1.97169697067939,110.012699728281,3.7488789154701,10814531.0722011,711.32376293625,5.59623587981185,1
38.25,0.0633397335,48.5604623017,108.58449472538,27921.1153318867,10547126.8,14,9,6.02,163866.7,0.361513158044087,1.59044840864812,4.32111510334777,117.60603864665,1758.28409445385,2.13250880163624,516.770285988258,7.14587423736348,10816321.5794939,1174.94336498115,2.94832900800949,0
31.2,0.5516660163,422.94394576169,945.73141339499,51837.3741684076,47884788.0,28,3,5.8128,163866.7,0.648447707362191,1.54690036644681,20.2237544605692,71.5780165521551,1686.56538285869,1.14201437764395,860.412132393838,8.41494839653699,10816064.1983923,1298.19573977484,3.07370236143069,0
33.9,0.2408109501,184.62172847509,412.82673499377,55211.6042981916,22579345.6,24,9,7.6216,163866.7,0.238745300590586,1.13542514208346,20.2139349603716,387.133029768557,1060.58975748799,1.81513022300114,266.558808971208,4.64145844446335,10814874.579558,303.287585476938,4.88784656216021,0
29.1,1.0511779233,805.90307454909,1802.05405796774,43249.0930987079,46353910.4,54,6,4.2896,163866.7,0.578447721177637,2.75005478155627,9.86578676250672,231.831499833555,3997.80573151787,2.4345129061079,775.778171432799,14.3246984201018,10813862.5078721,329.014008569966,1.29671133320222,0
35.7,0.138572238,106.23871586486,237.55699051592,95005.0593118664,6138549.2,6,11,4.424,163836.833333333,0.837997382944181,2.10790867727476,6.0925924052259,270.842722524716,2682.79418320255,0.717122116689682,735.482327401528,12.785291086644,10813433.8914689,1725.7481120256,1.93231371696641,0
34.8,0.1826737866,140.04990308438,313.16110353878,52352.4098983593,29404018.0,16,9,7.8834,163866.7,0.126176173337842,1.08745353549593,23.2269864338909,354.861702019,994.090063828476,1.99550990037913,683.802552329243,4.0413920622488,10814475.1858569,718.039270348789,5.21481924890708,0
